rownames(X)	SAMN06110107	SAMN06110457	SAMN06110421	SAMN06110308	SAMN06110270	SAMN06110180	SAMN06110332	SAMN06110091	SAMN06110222	SAMN06110311	SAMN06110441	SAMN06110249	SAMN06110326	SAMN06110167	SAMN06110252	SAMN06110427	SAMN06110345	SAMN06110043	SAMN06110384	SAMN06110061	SAMN06110182	SAMN06110240	SAMN06110205	SAMN06110279	SAMN06110216	SAMN06110121	SAMN06110412	SAMN06110029	SAMN06110299	SAMN06110381	SAMN06110269	SAMN06110256	SAMN06110203	SAMN06110195	SAMN06110221	SAMN06110290	SAMN06110083	SAMN06110128	SAMN06110237	SAMN06110211	SAMN06110330	SAMN06110312	SAMN06110281	SAMN06110034	SAMN06110353	SAMN06110022	SAMN06110052	SAMN06110048	SAMN06110433	SAMN06110184	SAMN06110135	SAMN06110329	SAMN06110018	SAMN06110246	SAMN06110172	SAMN06110368	SAMN06110239	SAMN06110095	SAMN06110297	SAMN06110407	SAMN06110002	SAMN06110141	SAMN06110372	SAMN06110320	SAMN06110070	SAMN06110051	SAMN06110223	SAMN06110417	SAMN06110115	SAMN06110186	SAMN06110026	SAMN06110187	SAMN06110414	SAMN06110082	SAMN06110366	SAMN06110331	SAMN06110072	SAMN06110125	SAMN06110344	SAMN06110144	SAMN06110271	SAMN06110157	SAMN06110293	SAMN06110214	SAMN06110264	SAMN06110163	SAMN06110025	SAMN06110233	SAMN06110257	SAMN06110103	SAMN06110057	SAMN06110032	SAMN33693026	SAMN33693400	SAMN33693294	SAMN33692934	SAMN33693119	SAMN33692978	SAMN33693321	SAMN33692982	SAMN33693364	SAMN33692902	SAMN33693309	SAMN33693223	SAMN33693381	SAMN33692932	SAMN33693273	SAMN33693266	SAMN33693238	SAMN33693022	SAMN33693323	SAMN33693409	SAMN33693014	SAMN33693065	SAMN33693382	SAMN33693075	SAMN33693076	SAMN33693010	SAMN33693378	SAMN33693195	SAMN33693336	SAMN33693044	SAMN33693141	SAMN33693306	SAMN33693412	SAMN33693353	SAMN33692900	SAMN33692957	SAMN33693367	SAMN33693198	SAMN33693385	SAMN33693355	SAMN33692901	SAMN33693416	SAMN33693138	SAMN33693155	SAMN33693157	SAMN33693069	SAMN33693275	SAMN33693061	SAMN33693239	SAMN33693053	SAMN33693021	SAMN33693303	SAMN33693319	SAMN33693042	SAMN33692923	SAMN33692999	SAMN33693348	SAMN33693386	SAMN33693329	SAMN33693270	SAMN33692914	SAMN33693178	SAMN33693245	SAMN33693271	SAMN33693233	SAMN33693403	SAMN33693193	SAMN33693083	SAMN33693318	SAMN33693316	SAMN33692918	SAMN33693150	SAMN33693259	SAMN33693034	SAMN33693240	SAMN33693201	SAMN33693106	SAMN33693051	SAMN33692940	SAMN33692949	SAMN33692988	SAMN33693302	SAMN33693398	SAMN33693359	SAMN33693030	SAMN33693304	SAMN33693369	SAMN33693183	SAMN33693339	SAMN33693149	SAMN33693379	SAMN33693237
msp_1011;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacteraceae CAG-557;Acutalibacteraceae CAG-557 sp000435275	0.0023980048933931	0	0	0	0	0	0	0.0016943164880472	0	0	0	0	0.0020191126252982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003085504533164	0	0	0.0004025768630836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037707518470975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027684890720346	0.0020540016612785	0	0	0	0.0015030182495155	0	0	0	0	0	0	0	0	0	0	0	0.000187998303542	0	0	0	0.0001953740586045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022399116467058	0	0.0001475593733098	0	0	0.0019928937320661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009339937402852	0	0	0	0	0	0	0	0	0	0	0.0002423458464264	0	0	0.000315879749645	0	0	0	0	0	0	0	0	0	0	0.0003621726816893	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1012;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;Intestinimonas massiliensis	0.0004200557030809	0	0	0	0.0003467809811517	0	0.0003168249040832	0	0.0003716748343854	0.0002858066058625	0.0003065984158186	0	0.0003198413236441	0.0004708555672554	0	0	0	0	0.0006322365088872	0.0003614308248202	0	0.0003379170992022	0.000358309879328	0	0	0.0003174147416518	0.0004339768129573	0	0.0004022909583654	0.0004704179593517	0	0.0004738043804752	0.0006310412496791	0.0004314749750618	0	0	0.0003808554021413	0	0.0003866398653948	0.0003071720318255	0	0	0	0.0003713437788266	0	0	0.0008249149533206	0	0.0004161919005861	0	0	0.0002984433179667	0	0	0	0.0003703295954651	0	0.0002497264071953	0	0	0	0.0005291539090237	0	0	0	0	0.0006303663650796	0	0	0.0003424286103229	0	0	0	0.0003893429163693	0	0	0	0	0.0014915310155055	0.0005294452488193	0.0003842514979846	0	0	0	0	0	0	0.0003654913569212	0.0003280210466893	0	0	0	0.0003401711754213	0	0.000387827441006	0.0001759700172988	0	0.000578355373183	0.0014493757172211	0.0002977945812838	0.0002968546595693	0	0	0	0.0003602565325972	0	0	0.0004953130389256	0	0.0008282863089787	0	0.0005922713444202	0	0.0003142542246418	0.0003621993700877	0	0	0	0	0.0004057889692868	0	0.000258535219026	0.000253509015841	0.0002418957658753	0.0003719543691228	0.0021628482184854	0	0	0	0	0.000217197901508	0.0003857336473206	0.0010720371166501	0	0.0002137786272998	0	0.0008836200532338	0	0	0.0003515920527648	0	0.0002124148221061	0.0006182329470189	0.0003778651258997	0	0.00030897962057	0	0	0.0002601883768432	0.000274810974568	0	0	0.0004845014473125	0.0004599145964534	0	0.0003511099061192	0	0	0.0003578233600481	0.0002829813383939	0	0.0003263117013729	0	0	0.0002447769209375	0	0.0003828789751459	0	0	0.0003260260783125	0.00037722215311	0	0.0003501164486341	0.0003320585233011	0	0	0	0	0	0	0.0038657832766785	0	0.000413001820156	0
msp_1013;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter stercoravium	0	0	0	0	0.0004913206662843	0.0003599736546743	0	0	0	0	0	0	0	0	0	0	0.0003185386799459	0	0.0018192995958614	0	0.0005600626477931	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002927909123163	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008603707113715	0.0117029147106428	0	0	0	0	0	0	0	0.0003153193360171	0	0.0003272586646813	0	0	0.0004272566904559	0	0.0029446428408522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026031197699583	0.0009096044657085	0.0003666632222357	0	0	0	0	0	0.0005591073022689	0	0	0	0.0003348154430162	0.0003320260457868	0	0	0	0	0	0	0	0	0	0	0	0.0003702159739605	0.0004719245784194	0.0078450605042327	0	0.0002547855879718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017345410427094	0	0	0	0	0	0	0	0	0	0	0.0001687133073728	0	0	0	0	0	0	0	0	0	0	0.0003914003903266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002274621262055	0	0	0	0	0	0.0002832698759455	0	0	0	0	0	0	0	0	0.0002620810721984	0	0
msp_1014;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp900557405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1016;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Vescimonas;Vescimonas sp900551995	0	0	0	0	0	0	0	0	0	0	0.0036211717911227	0	0.0022983006950092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006721829289943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086868844803336	0	0	0	0.0009872548775191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119013644123427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1017;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002759906143805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1018;Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomethylophilaceae;Methanomethylophilus;Methanomethylophilus alvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1019;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Oxalobacter;Oxalobacter formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001593308714145	0	0	0	0	0	0	0	0	0	0	0	0.0005317246868767	0	0	0	0	0	0	0.0011821919188024	0	0	0.000692673795269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005386096808292	0	0	0	0	0	0	0.0005624085374532	0	0	0	0	0.0001569857683347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001843572559869	0	0	0	0	0	0	0	0	0	0.0013820830517801	0.0002315246574293	0	0	0	0	0	0	0	0	0	0	0	0	0.0012276934964829	0	0	0	0	0.0020746657437023	0	0	0	0	0	0	0	0	0	0.0001702466168111	0	0	0	0	0	0	0	0	0	0.0009839579657551	0	0	0.0024316721841341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009121598953187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1020;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp900759665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012406989138935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019255602359324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1021;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Oscillospiraceae CAG-170;Oscillospiraceae CAG-170 sp900553545	0.0004704156772184	0.0003575795417953	0.0006798076639319	0.0002933152911769	0.0001794413699805	0.0003456583216152	0.0002804201286098	0.0013529439381924	0.0004400941634319	0	0.0007839474827136	0.0005898950838727	0.0003744738598982	0.000481220245215	0	0.0006115409472212	0	0.0002062536229439	0	0.0004556881078262	0	0.0012876684548229	0.001033234535889	0	0.0003559595418502	0.0003841356873998	0.0002803644362635	0.000364336183263	0	0.002817871536761	0.0003264600150573	0	0	0	0.0002725974790094	0.0002233061257439	0.0006802129929325	0.0017079352426107	0	0.0005439801224414	0	0.0005185235247082	0.0002266783354266	0.0019787420682362	0.0029368242113331	0.0004248846206497	0.0021519954790553	0	0.0018893013230622	0	0	0.0008629812821283	0	0.0008474033670247	0.0015557818463637	0.0007285395911419	0.000621779779249	0.0014885085637092	0.0002701394017894	0	0	0.0009320256305015	0.0001870348767037	0.0002168984502848	0.0005060630650695	0.0002861097365261	0	0	0.0007555435312502	0.0025420587976768	0.0005111528007794	0.000466376952616	0	0.0008115619430259	0.0006468748785796	0.0003699203348012	0.0002278418533193	0.0020357498952542	0.0002746218668946	0.0005145939710004	0.0006697198584439	0	0.0004769095702734	0	0	0.0003953762471548	0	0	0.0015207058296651	0	0.0005217504848381	0.0005066442982406	0.0014245655447252	0.0068103661706513	0.0010618663636244	0.0014366152325656	0	0.0031458748136074	0.0004688719816542	0.0115219610527275	0.0013374161755305	0.0009731440886574	0.0006852540179146	0.0039748745861665	0	0.0024329899880334	0.0015939149438578	0.0027998539397996	0	0	0	0	0.0011381179945999	0.0076566036370226	0	0	0.0015093364535565	0.0014302081615525	0.0004461980666903	0.0090713735854795	0.0009197596814716	0.0024244782115993	0.0017462119777915	0	0.0063556557864999	0	0.000917182353183	0	0	0.0002963597001424	0.0035126042600245	0.0062055159388476	0.0043969585928178	0	0.0028235333348559	0	0.0014044778675348	0	0.0002434599561576	0	0.0001888453837621	0.0003395316119698	0.005716483952912	0.0005015225003928	0.0020261641098973	0.0012533664708315	0.0014133982920371	0	0.0171474499789351	0.0041844677125668	0	0.0009346755636213	0.0032731746356766	0.0019166832529602	0.0004870287969912	0	0.0017841426860901	0.0001755725672864	0.0150363765536639	0.0023197593043118	0.0015713504923803	0.0014736967964004	0	0.0010052937610319	0	0	0.0004213071518197	0	0.0028091769170199	0.0008816825105036	0.0014676976786226	0.0008169964693496	0.0035366869105087	0.0022248038322506	0.0015398030011662	0.0005517004323731	0.0030739899874292	0	0.0049064576812331	0.0010085407239415	0	0.0002982164368335	0.0010930347409631	0.000783014687668
msp_1022;Bacteria;Bacillota_A;Clostridia;Monoglobales;Monoglobaceae;Monoglobaceae UMGS1820;Monoglobaceae UMGS1820 sp900545865	0	0	0	0	0	0.0005236582163871	0	0	0	0.0003429401576572	0	0	0.0002784539471355	0.0005880006574728	0	0	0	0	0	0.0004351638584058	0	0.0003548437913587	0.0003866018243523	0	0	0	0.0002436418831444	0.0004712911944241	0	0	0	0	0	0	0	0	0	0.0002961544896628	0	0.0004463368231363	0	0.0003902081968761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003612357594262	0	0	0	0	0	0	0	0	0	0.0125640940615422	0	0	0	0	0.0004652721818751	0.0006166507686309	0	0	0	0	0	0.0003070403286752	0	0	0.0005386930607821	0	0	0	0.0079749046960198	0	0	0	0	0.000306157715675	0.0002833131484229	0	0.0002782653142679	0	0	0	0	0	0.0003037953986865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003066080863528	0	0	0	0.0003296456652101	0	0	0	0	0	0	0.0002405530538221	0	0	0	0	0.0003870112517275	0	0	0	0	0.0002829960978129	0	0.0003673004028255	0	0	0	0	0	0.0002006855265607	0	0	0	0	0	0.0003754426919962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001937721300295	0.0003466337104786	0	0	0	0	0	0	0	0	0	0	0	0
msp_1023;Bacteria;Cyanobacteriota;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;Gastranaerophilaceae Zag111;Gastranaerophilaceae Zag111 sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1024;Bacteria;Bacillota_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum;Succiniclasticum sp900314855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1025;Bacteria;Verrucomicrobiota;Lentisphaeria;Lentisphaeria UBA1407;Lentisphaeria UBA1407;Lentisphaeria UBA1407 UBA1724;Lentisphaeria UBA1407 UBA1724 sp900548225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1026;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes faecigallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1027;Bacteria;Bacillota;Bacilli;Bacilli RF39;Bacilli RF39 UBA660;Bacilli RF39 UBA660 CAG-628;Bacilli RF39 UBA660 CAG-628 sp003524085	0	0	0	0	0	0	0	0	0.0028161244535436	0	0	0	0.0037984420575783	0	0	0	0	0	0	0.0004741098412612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012976598365805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074884765141296	0.0016198308311531	0	0	0	0	0	0	0	0	0.0041940270437241	0	0	0	0	0	0.0008390129637778	0	0	0	0.0051166726869252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034064122488028	0	0	0	0	0	0	0	0	0	0	0	0.0008391720795005	0	0	0	0	0	0	0	0	0.001563993033836	0	0	0	0	0	0	0.0001410771928495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010847083472468	0
msp_1028c;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella intermedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1029;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccaceae UBA4644;Butyricicoccaceae UBA4644 sp900555855	0	0	0	0	0	0	0	0	0	0	0.0004735365360665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008210306615694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1030;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Pelethomonas;Pelethomonas sp902373635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005050522852153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001468150760916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003354054685186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013984606095722	0	0	0	0.0003452791568818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1031;Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae_A;Duodenibacillus;Duodenibacillus sp900544335	0	0	0	0	0	0	0	0	0	0	0.0014519154668487	0	0.002686643975867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143933327595295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015226123117109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_1032;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;Evtepia;Evtepia sp004556345	0.0021761583678879	0	0	0	0.0024185520360448	0	0	0.0020352233494546	0	0	0.0017991918790388	0.0018282685622864	0.0024825657483345	0.0012791212004138	0.0003691092570034	0.0016495718507085	0	0.0019139911362418	0.0019472030449413	0.0026592590781496	0	0.0014793414755375	0	0	0.0013518833132662	0	0.0036832081272895	0.0021816520847276	0.0024145048256101	0	0	0	0	0	0	0.000185419891635	0	0	0	0.0019468649075338	0	0	0	0.0008632201710726	0.0048917180779768	0	0	0	0	0	0	0	0	0	0	0	0	0.0027775934717265	0.001597030422029	0	0.0019815928615388	0	0	0	0	0.0013883968059445	0	0	0	0.0029839032646308	0	0	0.0009955953962235	0.0053107787957561	0.0014347484561458	0.0020505552452179	0.001470817332959	0.0026355773754953	0.0034788322149811	0.001350657027809	0.001672850162937	0	0.0018189340227151	0	0	0	0.002857712013131	0	0.00142812234754	0.0017903391194941	0.0029717301596439	0	0.0005222364568344	0.0005175766694477	0.0010778187530997	0	0	0.0002741423716819	0.0003665254247597	0.0003256633843922	0.0003106340259694	0.0004545922077518	0.0003056623977854	0	0	0.0007121404809108	0	0.0003198381642389	0	0.0005541548820049	0	0	0	0.0009303181950587	0	0.0002659210849233	0.0002956883933969	0	0	0	0	0.000786158083913	0.0004986375243991	0	0.0007161127862824	0	0.0004337001905028	0	0	0.0002977212039397	0	0	0	0.0003171760601	0.00050052916205	0	0.0003015862988614	0.0003461963921074	0	0	0	0.0005230485076261	0	0	0	0	0	0.0004048078994386	0.0005033207360811	0.0007711691232385	0	0.0003935868482819	0.0005204511148646	0	0	0	0.000370470348954	0.0005346498042733	0.0006100198024069	0.0002167559424235	0	0	0	0.0003142001543294	0.0005744717499302	0	0.0019236994440022	0	0	0	0	0	0	0	0	0	0.0003773961498357	0	0.0022083611215805	0	0	0	0	0
